report_month,company,county,region,industry,jobs_created,payroll,jobs_retained,investment,source_file,page,program,program_value
2019-Oct,"Pinnacle Technology Group, Inc.",Lucas,Northwest,Advanced Manufacturing,35,"$1,750,000",0,"$570,000",2019-monthly-metrics.pdf,10,Economic Dev. Grant,"$150,000"
2019-Oct,"Polymer Film & Bag, LLC",Stark,Northeast,Advanced Manufacturing,48,"$3,353,800",48,"$13,782,780",2019-monthly-metrics.pdf,10,Economic Dev. Grant,"$100,000"
2019-Oct,"Valued Relationships, Inc.",Warren,Southwest,Healthcare,50,"$1,499,680",259,"$7,300,000",2019-monthly-metrics.pdf,10,Economic Dev. Grant,"$42,000"
2019-Oct,"Wurth Electronics ICS, Inc.",Montgomery,Western,Technology,34,"$1,453,040",33,"$1,535,000",2019-monthly-metrics.pdf,10,Economic Dev. Grant,"$100,000"
2019-Oct,"Kripke Enterprises, Inc.",Lucas,Northwest,Advanced Manufacturing,25,"$1,100,000",22,"$6,933,000",2019-monthly-metrics.pdf,10,Revitalization Loan,"$1,000,000"
2019-Oct,"Brenntag Great Lakes, LLC",Lucas,Northwest,Energy and Chemicals,45,"$1,872,000",0,"$7,438,600",2019-monthly-metrics.pdf,10,Revitalization Grant,"$750,000"
2019-Oct,Calgon Carbon Corporation,Franklin,Central,Energy and Chemicals,15,"$716,700",37,"$6,200,000",2019-monthly-metrics.pdf,10,Revitalization Grant,"$250,000"
2019-Nov,"Borgers Ohio, Inc.",Huron,Northeast,Automotive,44,"$1,725,000",375,"$18,412,000",2019-monthly-metrics.pdf,11,Workforce Grant,"$50,000"
2019-Nov,Complion Inc.,Cuyahoga,Northeast,Healthcare,75,"$4,500,000",28,$0,2019-monthly-metrics.pdf,11,Workforce Grant,"$80,000"
2019-Nov,"Ingage Partners, Inc.",Hamilton,Southwest,IT,35,"$2,600,000",89,$0,2019-monthly-metrics.pdf,11,Workforce Grant,"$50,000"
2019-Nov,Mile Two LLC,Montgomery,Western,IT,36,"$2,995,200",34,"$2,500,000",2019-monthly-metrics.pdf,11,Workforce Grant,"$95,000"
2019-Nov,Traction on Demand,Montgomery,Western,IT,80,"$6,400,000",5,$0,2019-monthly-metrics.pdf,11,Workforce Grant,"$300,000"
2019-Nov,"Hydro-Aire, Inc.",Lorain,Northeast,Aerospace and Aviation,26,"$1,560,035",224,"$8,599,000",2019-monthly-metrics.pdf,11,Economic Dev. Grant,"$100,000"
2019-Nov,"Proto Precision Additive, LLC",Franklin,Central,Advanced Manufacturing,40,"$4,000,000",3,"$2,000,000",2019-monthly-metrics.pdf,11,Economic Dev. Grant,"$250,000"
2019-Nov,"Riffle Machine Works, Inc.",Ross,Southeast,Automotive,25,"$698,214",273,"$1,300,000",2019-monthly-metrics.pdf,11,Economic Dev. Grant,"$50,000"
2019-Nov,Satco Inc.,Clermont,Southwest,Advanced Manufacturing,75,"$3,825,000",0,"$7,450,000",2019-monthly-metrics.pdf,11,Economic Dev. Grant,"$100,000"
2019-Nov,"Tigerpoly Manufacturing, Inc.",Franklin,Central,Automotive,40,"$1,210,560",384,"$10,750,000",2019-monthly-metrics.pdf,11,Economic Dev. Grant,"$100,000"
2019-Nov,"Total Quality Logistics, LLC",Clermont,Southwest,Logistics and Distribution,594,"$61,891,598",1529,"$13,000,000",2019-monthly-metrics.pdf,11,Economic Dev. Grant,"$3,000,000"
2019-Nov,"5 B's, Inc.",Muskingum,Southeast,Logistics and Distribution,30,"$811,200",280,"$422,015",2019-monthly-metrics.pdf,11,Revitalization Grant,"$100,000"
2019-Nov,Premier Health Partners*,Montgomery,Western,Healthcare,0,$0,0,"$40,325,250",2019-monthly-metrics.pdf,11,Revitalization Grant,"$3,500,000"
2019-Nov,"Quick Loadz Container System, LLC",Athens,Southeast,Advanced Manufacturing,40,"$1,725,000",9,"$1,246,812",2019-monthly-metrics.pdf,11,Revitalization Grant,"$300,000"
2019-Nov,RM Biltrite LLC,Franklin,Central,Advanced Manufacturing,44,"$1,888,000",0,"$9,302,500",2019-monthly-metrics.pdf,11,Revitalization Grant,"$125,000"
2019-Dec,Crown Equipment Corporation,Auglaize,Western,Advanced Manufacturing,563,"$28,515,000",4348,"$145,000,000",2019-monthly-metrics.pdf,12,Workforce Grant,"$729,000"
2019-Dec,Williams Lea Inc.,Franklin,Central,Other,550,"$24,750,000",3,"$4,000,000",2019-monthly-metrics.pdf,12,Workforce Grant,"$700,000"
2019-Dec,"Brightedge Technologies, Inc.",Cuyahoga,Northeast,IT,147,"$15,050,000",83,"$1,000,000",2019-monthly-metrics.pdf,12,Economic Dev. Grant,"$200,000"
2019-Dec,Henny Penny Corporation,Preble,Western,Food and Agribusiness,70,"$3,100,000",737,"$16,000,000",2019-monthly-metrics.pdf,12,Economic Dev. Grant,"$350,000"
2019-Dec,"NexTech Materials, Ltd.",Delaware,Central,Energy and Chemicals,10,"$700,000",45,"$495,000",2019-monthly-metrics.pdf,12,Economic Dev. Grant,"$50,000"
2019-Dec,"Tech Elevator, Inc.",Cuyahoga,Northeast,IT,15,"$1,130,000",29,"$75,000",2019-monthly-metrics.pdf,12,Economic Dev. Grant,"$750,000"
2019-Dec,"Toledo Tool and Die Company, Inc.",Williams,Northwest,Automotive,70,"$2,874,144",0,"$16,000,000",2019-monthly-metrics.pdf,12,Economic Dev. Grant,"$400,000"
2019-Dec,Zipline Logistics LLC,Franklin,Central,Logistics and Distribution,37,"$3,100,000",57,"$350,000",2019-monthly-metrics.pdf,12,Economic Dev. Grant,"$250,000"
2019-Dec,AMG Vanadium LLC,Muskingum,Southeast,Energy and Chemicals,102,"$5,393,907",0,"$200,652,178",2019-monthly-metrics.pdf,12,Revitalization Grant,"$2,400,000"
2019-Dec,"Consolidated Storage Solutions, Inc",Muskingum,Southeast,Food and Agribusiness,11,"$343,200",35,"$6,061,145",2019-monthly-metrics.pdf,12,Revitalization Grant,"$100,000"
2019-Dec,Yorkville Intermodal Terminals LLC*,Jefferson,Southeast,Other,0,$0,0,"$30,396,775",2019-monthly-metrics.pdf,12,Revitalization Grant,"$5,000,000"
2019-Dec,Imaging Systems Technology Inc.,Lucas,Northwest,Advanced Manufacturing,20,"$1,873,000",15,"$4,000,000",2019-monthly-metrics.pdf,12,Research and Development Grant,"$1,500,000"
2021-Jan,"Secure Cyber Defense, LLC",Montgomery,Western,Technology,16,"$1,350,510",16,$0,2021-monthly_metrics_vc_.pdf,1,Workforce Grant,"$75,000"
2021-Jan,"Stakes Manufacturing, LLC",Lake,Northeast,Other,400,"$12,480,000",92,"$33,500,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$400,000"
2021-Jan,"Stakes Manufacturing, LLC",Lake,Northeast,Other,400,"$12,480,000",92,"$33,500,000",2021-monthly_metrics_vc_.pdf,1,Workforce Grant,"$100,000"
2021-Jan,The Rovisys Company,Portage,Northeast,Advanced Manufacturing,88,"$6,160,000",415,"$2,575,000",2021-monthly_metrics_vc_.pdf,1,Workforce Grant,"$100,000"
2021-Jan,The Ultra-Met Company,Champaign,Western,Advanced Manufacturing,22,"$1,205,000",115,"$4,065,000",2021-monthly_metrics_vc_.pdf,1,Workforce Grant,"$40,000"
2021-Jan,"United Parcel Service, Inc.",Wood,Northwest,Logistics and Distribution,606,"$27,711,665",0,"$153,961,905",2021-monthly_metrics_vc_.pdf,1,Workforce Grant,"$300,000"
2021-Jan,"Canton Drop Forge, Inc.",Stark,Northeast,Advanced Manufacturing,30,"$1,600,000",165,"$800,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$80,000"
2021-Jan,"City Barbeque Group, Inc.",Franklin,Central,Other,35,"$2,450,000",47,"$1,000,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$50,000"
2021-Jan,"Heartland Engineered Products, LLC",Hamilton,Southwest,Advanced Manufacturing,25,"$760,000",91,"$654,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$50,000"
2021-Jan,"Lewco, Inc.",Ottawa & Erie,Northwest,Advanced Manufacturing,163,"$8,447,964",168,"$11,795,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$500,000"
2021-Jan,"Lewco, Inc.",Ottawa & Erie,Northwest,Advanced Manufacturing,163,"$8,447,964",168,"$11,795,000",2021-monthly_metrics_vc_.pdf,1,Revitalization Grant,"$750,000"
2021-Jan,Libbey Glass LLC,Lucas,Northwest,Advanced Manufacturing,0,$0,986,"$22,934,320",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$5,000,000"
2021-Jan,"Meridian Bioscience, Inc.",Hamilton,Southwest,Healthcare,45,"$1,575,000",260,"$7,250,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$100,000"
2021-Jan,"Napoleon Machine, LLC",Defiance,Northwest,Advanced Manufacturing,15,"$750,000",30,"$2,800,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$75,000"
2021-Jan,"Piping Rock Health Products, LLC",Portage,Northeast,Healthcare,55,"$2,000,000",346,"$1,490,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$50,000"
2021-Jan,"Royal Chemical Company, Ltd.",Summit,Northeast,Energy and Chemicals,31,"$1,500,000",89,"$1,385,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$150,000"
2021-Jan,"Topco America, LLC",Hamilton,Southwest,Other,35,"$2,800,000",46,"$475,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$200,000"
2021-Jan,Tractor Supply Company,Stark,Northeast,Logistics and Distribution,375,"$13,962,000",0,"$67,650,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$1,500,000"
2021-Jan,Tripack LLC,Clermont,Southwest,Advanced Manufacturing,42,"$2,600,000",43,"$6,950,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$200,000"
2021-Jan,TrueChoicePack Corp.,Butler,Southwest,Advanced Manufacturing,51,"$3,825,000",9,"$700,000",2021-monthly_metrics_vc_.pdf,1,Economic Dev. Grant,"$400,000"
2021-Jan,"B D G Wrap-Tite, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,50,"$1,800,000",90,"$12,777,000",2021-monthly_metrics_vc_.pdf,1,Revitalization Grant,"$225,000"
2021-Jan,CeramFab Incorporated,Columbiana,Northeast,Advanced Manufacturing,45,"$2,012,400",8,"$3,880,000",2021-monthly_metrics_vc_.pdf,1,Revitalization Grant,"$250,000"
2021-Jan,Kroy LLC,Cuyahoga,Northeast,Advanced Manufacturing,40,"$2,250,000",172,"$12,361,908",2021-monthly_metrics_vc_.pdf,1,Revitalization Grant,"$200,000"
2021-Jan,"Oldcastle Lawn & Garden, Inc.",Portage,Northeast,Advanced Manufacturing,0,$0,0,$0,2021-monthly_metrics_vc_.pdf,1,JobsOhio Revitalization Phase II Grant,"$30,500"
2021-Jan,"Aeropact Manufacturing, LLC",Wood,Northwest,Aerospace and Aviation,1,"$37,440",9,"$115,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,"American Imported Products, LLC",Marion,Central,Advanced Manufacturing,0,$0,24,"$120,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,"amtec North America, Inc.",Athens,Southeast,Other,1,"$70,111",2,"$301,440",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,"Cleveland Cyclewerks, LLC",Cuyahoga,Northeast,Automotive,5,"$295,000",5,"$500,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,Daido Metal USA Inc.,Logan,Central,Logistics and Distribution,1,"$31,000",35,"$87,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,"Dana White Machining & Welding, Inc.",Ashland,Northeast,Advanced Manufacturing,3,"$85,000",11,"$250,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,"DMG Tool & Die, LLC",Logan,Central,Advanced Manufacturing,3,"$100,000",4,"$250,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,"Fulton Industries, Inc.",Fulton,Northwest,Advanced Manufacturing,2,"$54,912",47,"$60,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,Incenta Rewards LLC,Montgomery,Western,Technology,3,"$124,800",5,$0,2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,"Industrial Reliability and Repair, LLC",Ross,Southeast,Advanced Manufacturing,4,"$180,000",26,"$125,897",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,Innovative Cleaning Services and Supply Inc,Hamilton,Southwest,Other,10,"$260,000",25,"$15,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,"Island Time Media, LLC",Jackson,Southeast,Food and Agribusiness,7,"$140,000",1,"$135,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,"Kocher Foods International, Inc.",Belmont,Southeast,Advanced Manufacturing,0,$0,5,"$125,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,"Mark-All Enterprises, LLC",Summit,Northeast,Advanced Manufacturing,4,"$160,000",18,"$520,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,New Signs Ohio LLC,Allen,Northwest,Advanced Manufacturing,2,"$70,000",8,"$123,457",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,Orchestrate LLC,Hamilton,Southwest,Technology,2,"$80,000",4,$0,2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,"Premiere Concrete Supply, LLC",Clermont,Southwest,Other,2,"$80,000",1,$0,2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,Proof Products USA LLC,Franklin,Central,Advanced Manufacturing,10,"$350,000",8,"$50,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,"SurgiHealth Solutions, LLC",Hamilton,Southwest,Healthcare,14,"$912,000",2,"$53,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,"The Painting Contractor, LLC",Hamilton,Southwest,Other,13,"$585,000",22,$0,2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$35,000"
2021-Jan,The Simplay3 Company,Portage,Northeast,Advanced Manufacturing,50,"$2,252,000",47,"$1,080,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,"The Voice of Your Customer, LLC",Hamilton,Southwest,Other,2,"$80,000",1,"$50,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,The Wilson Bohannan Company,Marion,Central,Advanced Manufacturing,0,$0,71,"$100,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,UMD Automated Systems,Knox,Central,Advanced Manufacturing,0,$0,64,$0,2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$25,000"
2021-Jan,Vazquez Commercial Construction LLC,Clermont,Southwest,Other,25,"$1,944,280",2,$0,2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$50,000"
2021-Jan,"Vya, Inc.",Hamilton,Southwest,Technology,15,"$876,000",54,"$450,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$40,000"
2021-Jan,"Land-Air, LLC",Lucas,Northwest,Other,0,$0,0,"$8,601,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$750,000"
2021-Jan,Montgomery County Transportation,Montgomery,Western,Other,0,$0,0,"$12,400,000",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$600,000"
2021-Jan,Southgate Company Limited Partnership 1. For projects to be included in this report there must be an executed,Union program is part of the,Central If more than one,Other agreement between JobsOhio and the company.,0,$0,0,"$8,954,225",2021-monthly_metrics_vc_.pdf,1,Inclusion OSIP* Grant,"$1,850,000"
2021-Feb,Ripple Junction Design Co.,Butler,Southwest,Other,16,"$1,100,000",77,"$150,000",2021-monthly_metrics_vc_.pdf,2,Economic Dev. Grant,"$100,000"
2021-Feb,The Smead Manufacturing Company,Hocking,Southeast,Advanced,89,"$3,198,780",182,"$1,800,000",2021-monthly_metrics_vc_.pdf,2,Economic Dev. Grant,"$400,000"
2021-Feb,Amazon.com Services LLC,Summit,Northeast,Logistics and,1500,"$46,800,000",0,"$200,000,000",2021-monthly_metrics_vc_.pdf,2,Revitalization Grant,"$3,150,000"
2021-Feb,"Butech, Inc.",Columbiana,Northeast,Advanced,11,"$572,000",270,"$1,294,833",2021-monthly_metrics_vc_.pdf,2,Revitalization Grant,"$100,000"
2021-Feb,"APS-Materials, Inc.",Montgomery,,Advanced Western,2,"$50,000",90,"$129,831",2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$35,000"
2021-Feb,"Coyne Graphic Finishing, Inc.",Knox,Central,Advanced,5,"$156,000",25,"$35,000",2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$25,000"
2021-Feb,"Doc Spartan, LLC",Scioto,Southeast,Advanced,4,"$83,200",2,"$39,216",2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$50,000"
2021-Feb,"Electripack, Inc.",Montgomery,,Advanced Western,4,"$124,800",24,$0,2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$25,000"
2021-Feb,Hyggelight LLC,Lucas,Northwest,Advanced,2,"$71,200",6,"$118,268",2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$50,000"
2021-Feb,Infrastructure Management and,Hamilton,Southwest,Other,5,"$200,000",3,$0,2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$25,000"
2021-Feb,"K.E. McCartney & Associates, Inc.",Richland & Lorain,Northeast,Other,3,"$150,000",37,"$1,200,000",2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$25,000"
2021-Feb,"Lloyd Rebar Company, LLC",Richland,Northeast,Advanced,5,"$200,000",10,"$150,000",2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$50,000"
2021-Feb,"SC Strategic Solutions, LLC",Huron,Northeast,Technology,6,"$265,000",70,"$55,000",2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$35,000"
2021-Feb,"The Chef's Garden, Inc.",Erie,Northeast,Food and,2,"$70,000",125,$0,2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$25,000"
2021-Feb,Universal Veneer Mill Corp.,Licking,Central,Advanced,3,"$70,000",175,"$250,000",2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$25,000"
2021-Feb,West Ohio Tool Co.,Logan,Central,Advanced,0,$0,18,"$55,000",2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$50,000"
2021-Feb,White Machine & Manufacturing Company,Muskingum,Southeast,Advanced,2,"$83,200",22,"$60,000",2021-monthly_metrics_vc_.pdf,2,Inclusion Grant,"$25,000"
2021-Feb,City of Springfield,Clark,,Other Western,0,$0,0,"$1,226,105",2021-monthly_metrics_vc_.pdf,2,OSIP*,"$226,105"
2021-Feb,Mentor Industrial Development LLC,Lake,Northeast,Other,0,$0,0,"$6,383,446",2021-monthly_metrics_vc_.pdf,2,OSIP*,"$1,000,000"
2021-Feb,NAI Harmon Group,Defiance,Northwest,Other,0,$0,0,"$6,497,934",2021-monthly_metrics_vc_.pdf,2,OSIP*,"$565,000"
2021-Mar,I.D. Images LLC,Medina,Northeast,Advanced Manufacturing,26,"$1,500,000",101,"$7,535,000",2021-monthly_metrics_vc_.pdf,3,Growth Fund Loan,"$1,500,000"
2021-Mar,BBI Logistics LLC,Franklin,Central,Logistics and Distribution,150,"$10,500,000",52,"$150,000",2021-monthly_metrics_vc_.pdf,3,Workforce Grant,"$300,000"
2021-Mar,"Coastal Pet Products, Inc.",Stark,Northeast,Advanced Manufacturing,74,"$1,967,752",450,"$4,530,100",2021-monthly_metrics_vc_.pdf,3,Workforce Grant,"$150,000"
2021-Mar,Revenue Assistance Corporation,Cuyahoga,Northeast,Healthcare,156,"$4,096,400",297,$0,2021-monthly_metrics_vc_.pdf,3,Workforce Grant,"$150,000"
2021-Mar,Stewart-Glapat Corporation,Muskingum,Southeast,Advanced Manufacturing,33,"$1,269,840",68,"$115,295",2021-monthly_metrics_vc_.pdf,3,Workforce Grant,"$75,000"
2021-Mar,"Techmetals, Inc.",Montgomery,Western,Advanced Manufacturing,25,"$1,118,000",225,"$1,000,000",2021-monthly_metrics_vc_.pdf,3,Workforce Grant,"$50,000"
2021-Mar,"Alliance Automation, LLC",Van Wert,Northwest,Advanced Manufacturing,60,"$4,000,000",83,"$7,665,302",2021-monthly_metrics_vc_.pdf,3,Economic Dev. Grant,"$350,000"
2021-Mar,"American Elements, LLC",Franklin,Central,Advanced Manufacturing,45,"$2,250,000",22,"$1,100,000",2021-monthly_metrics_vc_.pdf,3,Economic Dev. Grant,"$130,000"
2021-Mar,"CTI - Clinical Trial Services, Inc.",Hamilton,Southwest,Healthcare,70,"$5,600,000",44,"$3,080,000",2021-monthly_metrics_vc_.pdf,3,Economic Dev. Grant,"$400,000"
2021-Mar,Digital Room LLC,Cuyahoga,Northeast,Advanced Manufacturing,60,"$2,799,999",111,"$15,225,000",2021-monthly_metrics_vc_.pdf,3,Economic Dev. Grant,"$150,000"
2021-Mar,"Dowa THT America, Inc.",Wood,Northwest,Automotive,25,"$900,000",71,"$10,695,000",2021-monthly_metrics_vc_.pdf,3,Economic Dev. Grant,"$100,000"
2021-Mar,"Kyotocooling - North America, LLC",Summit,Northeast,Advanced Manufacturing,100,"$4,630,080",16,"$500,000",2021-monthly_metrics_vc_.pdf,3,Economic Dev. Grant,"$200,000"
2021-Mar,Nestle Purina PetCare Company,Clermont,Southwest,Food and Agribusiness,300,"$12,542,400",0,"$550,000,000",2021-monthly_metrics_vc_.pdf,3,Economic Dev. Grant,"$6,000,000"
2021-Mar,Thomas Steel Strip Corporation,Trumbull,Northeast,Advanced Manufacturing,42,"$2,184,000",220,"$8,548,160",2021-monthly_metrics_vc_.pdf,3,Economic Dev. Grant,"$100,000"
2021-Mar,"Forward Air, Inc.",Franklin,Central,Logistics and Distribution,50,"$2,300,000",403,"$31,800,000",2021-monthly_metrics_vc_.pdf,3,Revitalization Grant,"$750,000"
2021-Mar,Superior Roll Forming LLC,Medina,Northeast,Advanced Manufacturing,0,$0,0,$0,2021-monthly_metrics_vc_.pdf,3,Revitalization Phase II Grant,"$50,450"
2021-Mar,Axis Corporation,Logan,Central,Advanced Manufacturing,0,$0,7,"$30,000",2021-monthly_metrics_vc_.pdf,3,Inclusion Grant,"$25,000"
2021-Mar,EWH Spectrum LLC,Logan,Central,Advanced Manufacturing,0,$0,42,"$73,500",2021-monthly_metrics_vc_.pdf,3,Inclusion Grant,"$25,000"
2021-Mar,"Hi-Point Graphics, LLC",Logan,Central,Advanced Manufacturing,0,$0,4,"$126,000",2021-monthly_metrics_vc_.pdf,3,Inclusion Grant,"$50,000"
2021-Mar,"ISS America, Inc.",Logan,Central,Logistics and Distribution,0,$0,22,"$75,000",2021-monthly_metrics_vc_.pdf,3,Inclusion Grant,"$25,000"
2021-Mar,"Skylift, Inc.",Lorain,Northeast,Advanced Manufacturing,15,"$561,600",66,"$600,000",2021-monthly_metrics_vc_.pdf,3,Inclusion Grant,"$50,000"
2021-Mar,"Tri State Media, LLC",Clinton,Western,Advanced Manufacturing,7,"$315,000",24,"$129,491",2021-monthly_metrics_vc_.pdf,3,Inclusion Grant,"$50,000"
2021-Mar,"Wicked Welding, Inc.",Montgomery,Western,Advanced Manufacturing,2,"$83,200",3,"$100,000",2021-monthly_metrics_vc_.pdf,3,Inclusion Grant,"$50,000"
